ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Country,Sport,Event,Medal
111071,Harpreet Singh Mander,M,23,NA,NA,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Hockey,Hockey Men's Hockey,NA
111072,Inderpal Singh,M,25,195,85,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Rowing,Rowing Men's Coxless Pairs,NA
111073,Jagbir Singh,M,23,180,71,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Hockey,Hockey Men's Hockey,NA
111073,Jagbir Singh,M,27,180,71,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Hockey,Hockey Men's Hockey,NA
111074,Jagdev Singh,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Athletics,Athletics Men's 400 metres Hurdles,NA
111075,Jagjit Singh Kular,M,20,170,58,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Hockey,Hockey Men's Hockey,Gold
111075,Jagjit Singh Kular,M,24,170,58,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Hockey,Hockey Men's Hockey,Bronze
111076,Jagmal Singh Ragho,M,37,173,53,India,IND,1960 Summer,1960,Summer,Roma,Italy,Athletics,Athletics Men's Marathon,NA
111077,Jagmander Balyan Singh,M,24,165,68,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Wrestling,"Wrestling Men's Lightweight, Freestyle",NA
111077,Jagmander Balyan Singh,M,28,165,68,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Wrestling,"Wrestling Men's Lightweight, Freestyle",NA
111078,Jagmohan Nat Singh,M,28,183,71,India,IND,1960 Summer,1960,Summer,Roma,Italy,Athletics,Athletics Men's 110 metres Hurdles,NA
111080,Jagrup Singh,M,29,171,68,India,IND,1972 Summer,1972,Summer,Munich,Germany,Wrestling,"Wrestling Men's Lightweight, Freestyle",NA
111081,Jaipal Singh Munda,M,25,NA,NA,India,IND,1928 Summer,1928,Summer,Amsterdam,Netherlands,Hockey,Hockey Men's Hockey,Gold
111083,Jaswant Singh,M,29,185,77,India,IND,1960 Summer,1960,Summer,Roma,Italy,Hockey,Hockey Men's Hockey,Silver
111085,Jit Singh,M,27,175,87,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Wrestling,"Wrestling Men's Middleweight, Freestyle",NA
111086,Jorawar Singh,M,29,180,68,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Basketball,Basketball Men's Basketball,NA
111087,Jugraj Singh Mann,M,NA,180,98,India,IND,1972 Summer,1972,Summer,Munich,Germany,Athletics,Athletics Men's Shot Put,NA
111088,Kaliq Singh,M,33,188,91,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Boxing,Boxing Men's Heavyweight,NA
111089,Karni Singh Bahadur,M,36,174,99,India,IND,1960 Summer,1960,Summer,Roma,Italy,Shooting,Shooting Men's Trap,NA
111089,Karni Singh Bahadur,M,40,174,99,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Shooting,Shooting Men's Trap,NA
111089,Karni Singh Bahadur,M,44,174,99,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Shooting,Shooting Mixed Trap,NA
111089,Karni Singh Bahadur,M,44,174,99,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Shooting,Shooting Mixed Skeet,NA
111089,Karni Singh Bahadur,M,48,174,99,India,IND,1972 Summer,1972,Summer,Munich,Germany,Shooting,Shooting Mixed Trap,NA
111089,Karni Singh Bahadur,M,48,174,99,India,IND,1972 Summer,1972,Summer,Munich,Germany,Shooting,Shooting Mixed Skeet,NA
111089,Karni Singh Bahadur,M,56,174,99,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Shooting,Shooting Mixed Trap,NA
111090,Kothajit Singh Khadangbam,M,23,170,63,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Hockey,Hockey Men's Hockey,NA
111091,Kuldeep Singh,M,22,162,52,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Wrestling,"Wrestling Men's Flyweight, Freestyle",NA
111092,Kulwant Singh,M,23,172,70,India,IND,1972 Summer,1972,Summer,Munich,Germany,Hockey,Hockey Men's Hockey,Bronze
111093,Kunwar Digvijay Singh,M,26,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Hockey,Hockey Men's Hockey,Gold
111093,Kunwar Digvijay Singh,M,30,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Hockey,Hockey Men's Hockey,Gold
111094,Labh Singh,M,25,173,54,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Athletics,Athletics Men's Triple Jump,NA
111095,Lakha Singh,M,31,180,90,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Boxing,Boxing Men's Heavyweight,NA
111096,Madho Singh,M,31,170,78,India,IND,1960 Summer,1960,Summer,Roma,Italy,Wrestling,"Wrestling Men's Middleweight, Freestyle",NA
111096,Madho Singh,M,35,170,78,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Wrestling,"Wrestling Men's Welterweight, Freestyle",NA
111097,Mahabir Singh,M,15,165,52,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",NA
111097,Mahabir Singh,M,19,165,52,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Wrestling,"Wrestling Men's Flyweight, Freestyle",NA
111098,Mahadeo R. Singh,M,NA,NA,NA,India,IND,1924 Summer,1924,Summer,Paris,France,Athletics,Athletics Men's Marathon,NA
111099,Makhan Singh,M,25,167,67,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Athletics,Athletics Men's 4 x 100 metres Relay,NA
111099,Makhan Singh,M,25,167,67,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Athletics,Athletics Men's 4 x 400 metres Relay,NA
111100,Malwa Singh,M,18,137,52,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",NA
111100,Malwa Singh,M,18,137,52,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Wrestling,"Wrestling Men's Flyweight, Freestyle",NA
111101,Mangal Singh Champia,M,24,167,82,India,IND,2008 Summer,2008,Summer,Beijing,China,Archery,Archery Men's Individual,NA
111102,Manish Singh Rawat,M,25,174,65,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Athletics,Athletics Men's 20 kilometres Walk,NA
111103,Manjit Singh,M,19,180,68,India,IND,2008 Summer,2008,Summer,Beijing,China,Rowing,Rowing Men's Lightweight Double Sculls,NA
111103,Manjit Singh,M,23,180,68,India,IND,2012 Summer,2012,Summer,London,England,Rowing,Rowing Men's Lightweight Double Sculls,NA
111104,Manpreet Singh,M,20,172,69,India,IND,2012 Summer,2012,Summer,London,England,Hockey,Hockey Men's Hockey,NA
111104,Manpreet Singh,M,24,172,69,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Hockey,Hockey Men's Hockey,NA
111105,Mansher Singh,M,18,173,76,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Shooting,Shooting Mixed Trap,NA
111105,Mansher Singh,M,30,173,76,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Shooting,Shooting Men's Trap,NA
111105,Mansher Singh,M,38,173,76,India,IND,2004 Summer,2004,Summer,Athina,Greece,Shooting,Shooting Men's Trap,NA
111105,Mansher Singh,M,42,173,76,India,IND,2008 Summer,2008,Summer,Beijing,China,Shooting,Shooting Men's Trap,NA
111107,Mehnga Singh Sidhu,M,29,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Athletics,Athletics Men's High Jump,NA
111108,Milkha Singh,M,21,172,66,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Athletics,Athletics Men's 200 metres,NA
111108,Milkha Singh,M,21,172,66,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Athletics,Athletics Men's 400 metres,NA
111108,Milkha Singh,M,24,172,66,India,IND,1960 Summer,1960,Summer,Roma,Italy,Athletics,Athletics Men's 400 metres,NA
111108,Milkha Singh,M,28,172,66,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Athletics,Athletics Men's 4 x 400 metres Relay,NA
111109,Mohinder Singh,M,23,171,62,India,IND,1976 Summer,1976,Summer,Montreal,Canada,Hockey,Hockey Men's Hockey,NA
111110,Mohinder Singh Gill,M,22,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Athletics,Athletics Men's Triple Jump,NA
111111,Mohinder Pal Singh,M,25,178,78,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Hockey,Hockey Men's Hockey,NA
111112,Mukhbain Singh,M,27,173,70,India,IND,1972 Summer,1972,Summer,Munich,Germany,Hockey,Hockey Men's Hockey,Bronze
111113,Mukhtiar Singh,M,25,171,82,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Wrestling,"Wrestling Men's Welterweight, Freestyle",NA
111113,Mukhtiar Singh,M,29,171,82,India,IND,1972 Summer,1972,Summer,Munich,Germany,Wrestling,"Wrestling Men's Welterweight, Freestyle",NA
111114,Narinder Singh Kodan,M,23,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Judo,Judo Men's Extra-Lightweight,NA
111114,Narinder Singh Kodan,M,27,NA,NA,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Judo,Judo Men's Extra-Lightweight,NA
111115,Neel Kamal Singh,M,21,171,61,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Hockey,Hockey Men's Hockey,NA
111116,Pala Singh,M,NA,NA,NA,India,IND,1924 Summer,1924,Summer,Paris,France,Athletics,"Athletics Men's 1,500 metres",NA
111116,Pala Singh,M,NA,NA,NA,India,IND,1924 Summer,1924,Summer,Paris,France,Athletics,"Athletics Men's 5,000 metres",NA
111116,Pala Singh,M,NA,NA,NA,India,IND,1924 Summer,1924,Summer,Paris,France,Athletics,"Athletics Men's 10,000 metres",NA
111117,Paramjit Singh,M,27,187,70,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Basketball,Basketball Men's Basketball,NA
111118,Paramjit Singh,M,29,187,73,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Athletics,Athletics Men's 400 metres,NA
111118,Paramjit Singh,M,29,187,73,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Athletics,Athletics Men's 4 x 400 metres Relay,NA
111119,Pargat Singh Powar,M,23,170,68,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Hockey,Hockey Men's Hockey,NA
111119,Pargat Singh Powar,M,27,170,68,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Hockey,Hockey Men's Hockey,NA
111119,Pargat Singh Powar,M,31,170,68,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Hockey,Hockey Men's Hockey,NA
111120,Prabhjot Singh,M,23,177,70,India,IND,2004 Summer,2004,Summer,Athina,Greece,Hockey,Hockey Men's Hockey,NA
111121,Pramdiph Singh,M,27,186,73,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Basketball,Basketball Men's Basketball,NA
111122,Pritam Singh,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Gymnastics,Gymnastics Men's Individual All-Around,NA
111122,Pritam Singh,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Gymnastics,Gymnastics Men's Floor Exercise,NA
111122,Pritam Singh,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Gymnastics,Gymnastics Men's Horse Vault,NA
111122,Pritam Singh,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Gymnastics,Gymnastics Men's Parallel Bars,NA
111122,Pritam Singh,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Gymnastics,Gymnastics Men's Horizontal Bar,NA
111122,Pritam Singh,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Gymnastics,Gymnastics Men's Rings,NA
111122,Pritam Singh,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Gymnastics,Gymnastics Men's Pommelled Horse,NA
111123,Prithipal Singh,M,28,175,71,India,IND,1960 Summer,1960,Summer,Roma,Italy,Hockey,Hockey Men's Hockey,Silver
111123,Prithipal Singh,M,32,175,71,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Hockey,Hockey Men's Hockey,Gold
111123,Prithipal Singh,M,36,175,71,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Hockey,Hockey Men's Hockey,Bronze
111124,Rahul Singh,M,21,NA,NA,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Hockey,Hockey Men's Hockey,NA
111125,Rajinder Singh,M,22,175,67,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Men's Hockey,Gold
111126,Rajinder Singh,M,25,175,74,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Wrestling,"Wrestling Men's Welterweight, Freestyle",NA
111126,Rajinder Singh,M,29,175,74,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Wrestling,"Wrestling Men's Welterweight, Freestyle",NA
111127,Rajinder Singh,M,25,NA,NA,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Hockey,Hockey Men's Hockey,NA
111128,Ramandeep Singh,M,23,179,70,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Hockey,Hockey Men's Hockey,NA
111129,Randhir Singh Ji,M,21,178,68,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Shooting,Shooting Mixed Trap,NA
111129,Randhir Singh Ji,M,25,178,68,India,IND,1972 Summer,1972,Summer,Munich,Germany,Shooting,Shooting Mixed Trap,NA
111129,Randhir Singh Ji,M,29,178,68,India,IND,1976 Summer,1976,Summer,Montreal,Canada,Shooting,Shooting Mixed Trap,NA
111129,Randhir Singh Ji,M,33,178,68,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Shooting,Shooting Mixed Trap,NA
111129,Randhir Singh Ji,M,37,178,68,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Shooting,Shooting Mixed Trap,NA
111130,Ranjit Singh,M,22,168,63,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Athletics,Athletics Men's 20 kilometres Walk,NA
111131,Ravinder Pal Singh,M,19,168,63,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Men's Hockey,Gold
111131,Ravinder Pal Singh,M,23,168,63,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Hockey,Hockey Men's Hockey,NA
111132,Rohtas Dahiya Singh,M,24,168,57,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Wrestling,"Wrestling Men's Bantamweight, Freestyle",NA
111133,Roop Singh Bais,M,21,170,NA,India,IND,1932 Summer,1932,Summer,Los Angeles,United States of America,Hockey,Hockey Men's Hockey,Gold
111133,Roop Singh Bais,M,25,170,NA,India,IND,1936 Summer,1936,Summer,Berlin,Germany,Hockey,Hockey Men's Hockey,Gold
111134,Rupinder Pal Singh,M,25,193,93,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Hockey,Hockey Men's Hockey,NA
111135,Sadhu Singh,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Athletics,Athletics Men's 10 kilometres Walk,NA
111135,Sadhu Singh,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Athletics,Athletics Men's 50 kilometres Walk,NA
111136,Sajan Singh,M,28,180,86,India,IND,1960 Summer,1960,Summer,Roma,Italy,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",NA
111137,Sandeep Singh,M,18,185,78,India,IND,2004 Summer,2004,Summer,Athina,Greece,Hockey,Hockey Men's Hockey,NA
111137,Sandeep Singh,M,26,185,78,India,IND,2012 Summer,2012,Summer,London,England,Hockey,Hockey Men's Hockey,NA
111138,Sanjeev Kumar Singh,M,22,174,59,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Archery,Archery Men's Individual,NA
111138,Sanjeev Kumar Singh,M,22,174,59,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Archery,Archery Men's Team,NA
111139,Sardar Singh,M,26,176,80,India,IND,2012 Summer,2012,Summer,London,England,Hockey,Hockey Men's Hockey,NA
111139,Sardar Singh,M,30,176,80,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Hockey,Hockey Men's Hockey,NA
111140,Satpal Singh,M,17,182,81,India,IND,1972 Summer,1972,Summer,Munich,Germany,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA
111140,Satpal Singh,M,25,182,81,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Wrestling,"Wrestling Men's Heavyweight, Freestyle",NA
111142,Sawarn Singh,M,22,188,80,India,IND,2012 Summer,2012,Summer,London,England,Rowing,Rowing Men's Single Sculls,NA
111143,Shakti Singh,M,34,187,125,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Athletics,Athletics Men's Discus Throw,NA
111143,Shakti Singh,M,38,187,125,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Athletics,Athletics Men's Shot Put,NA
111144,Shivendra Singh,M,29,NA,NA,India,IND,2012 Summer,2012,Summer,London,England,Hockey,Hockey Men's Hockey,NA
111145,Shivnath Singh,M,30,168,57,India,IND,1976 Summer,1976,Summer,Montreal,Canada,Athletics,Athletics Men's Marathon,NA
111145,Shivnath Singh,M,34,168,57,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Athletics,Athletics Men's Marathon,NA
111146,Sohan Singh Dhanoa,M,22,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Athletics,Athletics Men's 800 metres,NA
111146,Sohan Singh Dhanoa,M,26,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Athletics,Athletics Men's 800 metres,NA
111147,Sohan Singh,M,28,164,61,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Diving,Diving Men's Platform,NA
111149,Sri Ram Singh Shekhawat,M,22,178,63,India,IND,1972 Summer,1972,Summer,Munich,Germany,Athletics,Athletics Men's 800 metres,NA
111149,Sri Ram Singh Shekhawat,M,26,178,63,India,IND,1976 Summer,1976,Summer,Montreal,Canada,Athletics,Athletics Men's 800 metres,NA
111149,Sri Ram Singh Shekhawat,M,30,178,63,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Athletics,Athletics Men's 800 metres,NA
111150,Suchha Singh,M,31,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Cycling,Cycling Men's Sprint,NA
111151,Sudha Singh,F,26,158,45,India,IND,2012 Summer,2012,Summer,London,England,Athletics,"Athletics Women's 3,000 metres Steeplechase",NA
111151,Sudha Singh,F,30,158,45,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Athletics,"Athletics Women's 3,000 metres Steeplechase",NA
111152,Sukhjit Singh,M,22,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Hockey,Hockey Men's Hockey,NA
111154,Surendra Kumar Singh,M,29,162,54,India,IND,2008 Summer,2008,Summer,Beijing,China,Athletics,"Athletics Men's 10,000 metres",NA
111155,Surjit Singh Randhawa,M,24,180,76,India,IND,1976 Summer,1976,Summer,Montreal,Canada,Hockey,Hockey Men's Hockey,NA
111156,Tarsem Singh Kular,M,21,173,66,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Hockey,Hockey Men's Hockey,Bronze
111157,Thoiba Singh,M,32,164,63,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Hockey,Hockey Men's Hockey,NA
111158,Trilok Singh,M,31,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Individual All-Around,NA
111158,Trilok Singh,M,31,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Team All-Around,NA
111158,Trilok Singh,M,31,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Floor Exercise,NA
111158,Trilok Singh,M,31,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Horse Vault,NA
111158,Trilok Singh,M,31,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Parallel Bars,NA
111158,Trilok Singh,M,31,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Horizontal Bar,NA
111158,Trilok Singh,M,31,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Rings,NA
111158,Trilok Singh,M,31,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Pommelled Horse,NA
111159,Udham Singh Kular,M,23,168,58,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Hockey,Hockey Men's Hockey,Gold
111159,Udham Singh Kular,M,28,168,58,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Hockey,Hockey Men's Hockey,Gold
111159,Udham Singh Kular,M,32,168,58,India,IND,1960 Summer,1960,Summer,Roma,Italy,Hockey,Hockey Men's Hockey,Silver
111159,Udham Singh Kular,M,36,168,58,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Hockey,Hockey Men's Hockey,Gold
111160,Varinder Singh,M,25,160,58,India,IND,1972 Summer,1972,Summer,Munich,Germany,Hockey,Hockey Men's Hockey,Bronze
111160,Varinder Singh,M,29,160,58,India,IND,1976 Summer,1976,Summer,Montreal,Canada,Hockey,Hockey Men's Hockey,NA
111161,Vijender Kumar Singh,M,18,182,75,India,IND,2004 Summer,2004,Summer,Athina,Greece,Boxing,Boxing Men's Light-Welterweight,NA
111161,Vijender Kumar Singh,M,22,182,75,India,IND,2008 Summer,2008,Summer,Beijing,China,Boxing,Boxing Men's Middleweight,Bronze
111161,Vijender Kumar Singh,M,26,182,75,India,IND,2012 Summer,2012,Summer,London,England,Boxing,Boxing Men's Middleweight,NA
111162,Vir Singh,M,22,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Gymnastics,Gymnastics Men's Individual All-Around,NA
111162,Vir Singh,M,22,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Gymnastics,Gymnastics Men's Floor Exercise,NA
111162,Vir Singh,M,22,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Gymnastics,Gymnastics Men's Horse Vault,NA
111162,Vir Singh,M,22,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Gymnastics,Gymnastics Men's Parallel Bars,NA
111162,Vir Singh,M,22,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Gymnastics,Gymnastics Men's Horizontal Bar,NA
111162,Vir Singh,M,22,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Gymnastics,Gymnastics Men's Rings,NA
111162,Vir Singh,M,22,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Gymnastics,Gymnastics Men's Pommelled Horse,NA
111163,Virsa Singh,M,27,179,72,India,IND,1960 Summer,1960,Summer,Roma,Italy,Athletics,Athletics Men's Long Jump,NA
111164,Vivek Singh,M,21,176,59,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Hockey,Hockey Men's Hockey,NA
111165,Zora Singh,M,31,180,68,India,IND,1960 Summer,1960,Summer,Roma,Italy,Athletics,Athletics Men's 20 kilometres Walk,NA
111165,Zora Singh,M,31,180,68,India,IND,1960 Summer,1960,Summer,Roma,Italy,Athletics,Athletics Men's 50 kilometres Walk,NA
111168,Amit Singh Bakshi,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Hockey,Hockey Men's Hockey,Gold
111169,Tarlochan Singh Bawa,M,25,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Hockey,Hockey Men's Hockey,Gold
111173,Raghbir Singh Bhola,M,29,183,67,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Hockey,Hockey Men's Hockey,Gold
111173,Raghbir Singh Bhola,M,33,183,67,India,IND,1960 Summer,1960,Summer,Roma,Italy,Hockey,Hockey Men's Hockey,Silver
111176,Amar Singh Billing,M,20,175,62,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA
111176,Amar Singh Billing,M,20,175,62,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Cycling,Cycling Men's Sprint,NA
111176,Amar Singh Billing,M,20,175,62,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
111179,Gurvinder Singh Chandi,M,22,NA,NA,India,IND,2012 Summer,2012,Summer,London,England,Hockey,Hockey Men's Hockey,NA
111180,Vijay Singh Chauhan,M,23,183,78,India,IND,1972 Summer,1972,Summer,Munich,Germany,Athletics,Athletics Men's Decathlon,NA
111181,Palwinder Singh Cheema,M,21,195,120,India,IND,2004 Summer,2004,Summer,Athina,Greece,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",NA
111183,Dharan Singh Dahiya,M,25,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA
111187,Baljit Singh Dhillon,M,23,175,72,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Hockey,Hockey Men's Hockey,NA
111187,Baljit Singh Dhillon,M,27,175,72,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Hockey,Hockey Men's Hockey,NA
111187,Baljit Singh Dhillon,M,31,175,72,India,IND,2004 Summer,2004,Summer,Athina,Greece,Hockey,Hockey Men's Hockey,NA
111189,Neelam Jaswant Singh Dogra,F,29,167,85,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Athletics,Athletics Women's Discus Throw,NA
111189,Neelam Jaswant Singh Dogra,F,33,167,85,India,IND,2004 Summer,2004,Summer,Athina,Greece,Athletics,Athletics Women's Discus Throw,NA
111191,Randhir Singh Gentle,M,25,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Hockey,Hockey Men's Hockey,Gold
111191,Randhir Singh Gentle,M,29,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Hockey,Hockey Men's Hockey,Gold
111191,Randhir Singh Gentle,M,34,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Hockey,Hockey Men's Hockey,Gold
111194,Dalbir Singh Gill,M,27,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA
111194,Dalbir Singh Gill,M,27,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Cycling,"Cycling Men's 1,000 metres Time Trial",NA
111194,Dalbir Singh Gill,M,27,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
111195,Dharam Singh Gill,M,33,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Hockey,Hockey Men's Hockey,Gold
111196,Mohinder Singh Gill,M,25,182,75,India,IND,1972 Summer,1972,Summer,Munich,Germany,Athletics,Athletics Men's Long Jump,NA
111196,Mohinder Singh Gill,M,25,182,75,India,IND,1972 Summer,1972,Summer,Munich,Germany,Athletics,Athletics Men's Triple Jump,NA
111197,Raunaq Singh Gill,M,26,NA,NA,India,IND,1936 Summer,1936,Summer,Berlin,Germany,Athletics,"Athletics Men's 5,000 metres",NA
